"","plotID","plotNum","domainID","siteID","decimalLatitude","decimalLongitude","Original_SpRich","rangefilt_95_SpRich","FEve","FDiv","original_FRic","SES.FRic","FRic.p","original_PD","SES.PD","PD.p","original_MPD","SES.MPD","MPD.p","nlcdClass","elevation","temp.range_CHELSA","temp.ave_CHELSA","precip.annual_CHELSA","temp.range_daymet","temp.ave_daymet","precip.total_daymet","Vert.Variance","Vert.Shannon","Vert.Simpson","Vert.Mean","volume_und","volume_mid","volume_subcan","volume_can","clumpy_und","clumpy_mid","clumpy_subcan","clumpy_can","te_und","te_mid","te_subcan","te_can","np_und","np_mid","np_subcan","np_can","Total_veg_amt_NEW","shannon_plot","simpson_plot","variance_plot","range_abs","dist_traveled","clumpy_TotVol","np_TotVol","te_TotVol","PC1","PC2","PC3","PC4","VegRating"
"298","SRER_002",332,"D14","SRER",31.870098,-110.857432,9,22,0.541815490540731,0.764782865828087,0.0207772798831796,0.345443670256025,0.688118811881188,570.119156147415,-0.148006600565228,0.445544554455446,95.3502705573155,-0.799374925379902,0.217821782178218,"shrubScrub",1029.8,33,28.75,415.9,16.9721739130435,26.1897826086957,99.21,0.818377435,11.502903,0.999986662,0.41954696,68442,48,0,0,0.5948371,0.4481393,NA,NA,45697,84,0,0,2625,12,0,0,68490,1.38464492676268,0.730371331810421,205.924003045825,15.1277558767703,31.4410862899693,0.5950843,2625,45677,-0.126135117309862,-0.329847005395101,-0.0128907635904549,-0.187922662074156,"Midstory"
"299","SRER_003",333,"D14","SRER",31.840321,-110.917266,10,25,0.520656656273201,0.814315778373915,0.00914801456519662,-1.61111038456651,0.0742574257425743,702.383452089289,0.574244340191622,0.673267326732673,108.661979253363,0.479295793811317,0.722772277227723,"shrubScrub",975,33.1,29.15,395.7,17.380652173913,26.4177173913043,96.32,0.77135246,11.5496016,0.999987134,0.41205562,70708,288,0,0,0.592363,0.5995699,NA,NA,46114,287,0,0,2568,17,0,0,70996,1.36435842860193,0.719150153894269,222.642637293902,18.1798974590118,33.2427178996,0.5940051,2567,45994,-0.145899320045002,-0.208766911294245,-0.0250097189891268,-0.133250063505164,"Midstory"
"300","SRER_004",334,"D14","SRER",31.906545,-110.815317,8,22,0.54628351453376,0.724185801509381,0.0295579609116492,1.45200878549793,0.915841584158416,892.105193081845,-0.160418050373282,0.485148514851485,113.887787042179,-0.358637839638178,0.386138613861386,"shrubScrub",1044.5,33,28.65,419.4,16.8710869565217,26.3453260869565,103.56,0.094302289,12.06635747,0.999986992,0.144215357,33696,1,0,0,0.3651902,NA,NA,NA,49434,0,0,0,4984,1,0,0,33697,0.649908032991365,0.337593801502452,991.479063661763,66.1750304181381,80.0249280351367,0.3651902,4984,49434,-0.0948081851648856,-0.240016505865187,0.0330850422071524,-0.189331979061829,"Midstory"
"301","SRER_005",335,"D14","SRER",31.830822,-110.825524,6,19,0.548398763573332,0.791207468430362,0.0303606043367277,2.33542535895827,0.975247524752475,868.351258975634,-0.0893232688374738,0.455445544554455,119.180337580729,0.340913332815907,0.633663366336634,"shrubScrub",1233.9,32.7,27.25,446,16.4619565217391,25.1682608695652,126.47,0.882379631,11.69845703,0.999988626,0.455743543,80437,255,2,0,0.5572616,0.5605254,NA,NA,55349,279,0,0,3553,32,1,0,80694,1.41012443928883,0.730090021311879,207.014255268745,14.0481324509877,34.9319652018737,0.5583267,3553,55267,-0.131708395749639,-0.272078482997394,-0.0693127238851644,-0.149090348762257,"Subcanopy"
"302","SRER_007",336,"D14","SRER",31.899551,-110.87434,11,21,0.534530366495563,0.80994074754455,0.0210112682548768,0.472372590741911,0.727722772277228,946.343593187466,-0.225250844684406,0.415841584158416,110.929750081284,-0.924877949102114,0.188118811881188,"shrubScrub",934.1,33.2,29.45,389.7,17.1841304347826,26.9441304347826,87.81,0.538940047,11.19110984,0.999979665,0.272463028,40395,6,0,0,0.5687883,0.4997914,NA,NA,32366,7,0,0,2354,2,0,0,40401,1.35598280206285,0.724111112328456,218.444442009755,27.0760624737011,40.5509764609787,0.5687883,2354,32366,-0.260371135249683,-0.332363800088152,0.0345964593617196,-0.195496922386774,"Midstory"
"303","SRER_009",337,"D14","SRER",31.844299,-110.834789,9,21,0.54977012228822,0.757020998172134,0.0166919269719375,0.0239653609825278,0.628712871287129,916.514793108781,0.597973707181551,0.762376237623762,130.503259446575,1.34120677416878,0.900990099009901,"shrubScrub",1146.7,32.8,27.95,441.1,16.7255434782609,25.6152717391304,115.37,1.047174452,12.06208416,0.999992839,0.651594866,132617,450,0,0,0.5737068,0.6142181,NA,NA,72727,406,0,0,2353,32,0,0,133067,1.32088988842814,0.696245540874233,255.36351303681,28.7374029624174,48.4041873642601,0.5749127,2353,72579,-0.0933246709931689,-0.29974084608383,-0.0148434666864516,-0.181039212344405,"Midstory"
"304","SRER_010",338,"D14","SRER",31.800248,-110.909564,13,25,0.530782900213891,0.774257939847254,0.0221943920844208,0.367368591775431,0.638613861386139,712.959064894342,-0.757214491472068,0.198019801980198,107.419917413754,-0.526846468906388,0.316831683168317,"shrubScrub",1043,32.9,28.55,415,17.3842391304348,25.84125,103.59,0.876624907,11.41880403,0.999985706,0.419644638,65963,289,0,0,0.6064157,0.6054729,NA,NA,42961,233,0,0,2448,23,0,0,66252,1.44003068638802,0.743417376130246,189.542468354353,15.782165066715,29.316850812051,0.6073814,2448,42891,-0.0647361880213121,-0.293053589266192,0.00369031979482418,-0.13497874649997,"Midstory"
"305","SRER_015",339,"D14","SRER",31.793974,-110.804704,13,23,0.555935713656147,0.763334162759948,0.0189105805114659,-0.000277527164138689,0.569306930693069,979.013882774593,1.82069447958826,0.98019801980198,124.499996103663,0.666724668665134,0.762376237623762,"shrubScrub",1379.9,32.6,26.15,451.1,16.0770652173913,24.2216847826087,174.07,1.501523944,11.97207203,0.99999146,0.633487305,99399,2136,0,0,0.5282601,0.6065852,NA,NA,66055,1519,0,0,4687,130,0,0,101535,1.58671182711531,0.770062752390729,144.374719565856,28.1479292854681,54.4304919485892,0.5324081,4682,65685,-0.137315414304824,-0.154218296797136,-0.154138952762354,-0.163112403276697,"Midstory"
"306","SRER_018",340,"D14","SRER",31.897634,-110.908325,13,23,0.53402791219832,0.8031502740513,0.0109994819800157,-0.988140953029587,0.193069306930693,876.140853871706,0.409304274524129,0.663366336633663,123.357390496355,0.715034315191072,0.762376237623762,"shrubScrub",897.4,33.3,29.75,373,17.3242391304348,27.0653804347826,95.21,0.219559449,11.02751416,0.999965049,0.136850877,18491,6,0,0,0.4209499,0.25,NA,NA,24440,4,0,0,2812,1,0,0,18497,1.22851966048628,0.667426618985735,331.813428695196,33.432448505163,60.3719522084662,0.4211935,2812,24434,-0.193998766425135,-0.0739356144426671,-0.0849756292285244,-0.155966782350681,"Midstory"
"307","SRER_020",341,"D14","SRER",31.772725,-110.876426,12,24,0.535960543539431,0.718937184912079,0.0212056773717561,0.169079165508787,0.608910891089109,1070.99741841006,1.46380230016457,0.930693069306931,122.533756591208,0.520628674715527,0.702970297029703,"shrubScrub",1163.3,32.6,27.55,453.5,16.9955434782609,25.119402173913,108.08,2.339920015,11.89494944,0.999992174,1.062092061,119249,3111,0,0,0.571302,0.590284,NA,NA,73295,3112,0,0,2028,213,0,0,122360,1.58283521207901,0.761585874980671,159.128767385273,36.8110493625368,58.5722458319712,0.5811823,2013,72190,-0.376057255961374,-0.424738639646804,-0.104887862361293,-0.0132670362542187,"Midstory"
"308","SRER_031",342,"D14","SRER",31.894937,-110.810629,7,23,0.540053804011936,0.758711773518615,0.0277046592895858,1.28883149504474,0.856435643564356,851.902475649033,-0.763977007448483,0.207920792079208,109.90576440374,-0.779990187336401,0.198019801980198,"shrubScrub",1083.3,33,28.45,425.6,16.7483695652174,26.0510326086957,112.92,0.022437648,12.27956132,0.99998747,0.067800153,8355,0,0,0,0.2909917,NA,NA,NA,16582,0,0,0,2451,0,0,0,8355,0.569911382852976,0.285380008387528,1286.54997903118,71.178934769599,83.5667265110712,0.2909917,2451,16582,-0.0857019312552129,-0.117570691310875,-0.0164288873256944,-0.0573540734013622,"Understory"
"309","STEI_001",343,"D05","STEI",45.812413,-90.090354,4,19,0.49823215100993,0.693976422008133,0.00639676971142186,-0.310261219242889,0.51980198019802,349.891960927337,-0.712085957452748,0.277227722772277,77.7845467298956,-1.52218088639924,0.0495049504950495,"deciduousForest",516.6,38.5,18.15,884.6,12.5551086956522,15.159402173913,382.41,44.97858737,13.60921908,0.999998739,17.30639769,45371,107671,568525,16411,0.4684911,0.5882442,0.8286998,0.7090389,49610,62246,25094,7618,4116,3208,205,349,737978,2.86633219880027,0.92893928101058,12.9342181577636,5.5848548330709,24.9590096181729,0.4824416,45,17252,-0.159952514956277,-0.0379852270678429,-0.019605775734016,0.0970740164208126,"Canopy"
"310","STEI_002",344,"D05","STEI",45.798977,-90.093548,4,17,0.496744407550648,0.675453759278771,0.00455736329368251,-0.529042378564591,0.301980198019802,506.365624708379,1.18714559513729,0.861386138613861,104.828481762518,1.38329629912315,0.871287128712871,"deciduousForest",524.2,38.5,18.15,892.9,12.5253260869565,15.1564673913043,381.8,19.77500931,13.74623043,0.999998909,18.09357968,10707,149829,634673,3510,0.2511021,0.5736288,0.6083088,0.6219179,23705,74691,33109,2394,3357,2916,89,178,798719,2.69463414993817,0.91816792154727,16.7237052135852,5.68460246970461,26.230000788763,0.3560518,1,5665,-0.188281276130332,-0.0678779853044754,-0.0516782006468305,0.163323225701933,"Canopy"
"311","STEI_003",345,"D05","STEI",45.823669,-90.072894,4,21,0.483331384403678,0.715429402187838,0.00627862218842151,-0.653224121056998,0.292079207920792,417.418883983938,-0.691678129057644,0.287128712871287,87.4894547383492,-0.224185666779529,0.524752475247525,"deciduousForest",504.4,38.5,18.25,874.9,12.549347826087,15.2010869565217,381.44,16.70056227,13.5479877,0.999998659,12.98408318,25757,457907,189939,1,0.4339363,0.5736628,0.6483765,NA,33587,63890,65632,0,3179,552,1473,1,673604,2.61481549387015,0.909898129317925,20.6561328882144,6.02401410917988,28.7327569313721,0.341603,46,18697,-0.177956525341397,6.99300615438981e-05,0.00113067072334204,0.148578743231858,"Canopy"
"312","STEI_005",346,"D05","STEI",45.825741,-90.084122,8,26,0.470664461836427,0.759179644873066,0.0162140717599645,0.622526150618259,0.806930693069307,412.252330550067,-0.468110761871842,0.425742574257426,86.0480388942894,-0.505989621138637,0.326732673267327,"deciduousForest",508.4,38.6,18.35,869.2,12.5314130434783,15.2142934782609,379.69,24.09501965,13.56185074,0.99999867,12.12176157,31299,504394,183792,151,0.3215044,0.564601,0.6488045,0.8573609,53199,58997,64361,48,5262,368,1427,3,719636,2.66937958567042,0.916470493069006,18.0271873877823,5.57253945049997,28.2652618823961,0.4390059,53,20845,-0.160213885419859,0.0312180956057858,0.00222467030821487,0.0606693160702615,"Canopy"
"313","STEI_007",347,"D05","STEI",45.794942,-90.051835,8,21,0.47817983894041,0.716540670569217,0.0147074776018536,0.667697609474062,0.767326732673267,547.695223656468,2.13757086728429,0.98019801980198,113.38056599331,1.92248686184581,0.96039603960396,"deciduousForest",520.1,38.5,18.25,883.8,12.5825,15.1553804347826,388.36,42.19928256,13.56400688,0.999998667,17.41196294,33448,170348,490824,25677,0.426202,0.6967693,0.823992,0.7422547,42739,52524,26136,12333,3644,2971,228,483,720297,2.99858266551606,0.938547315115647,9.69632812104139,4.77539126221545,24.8533591004822,0.4328169,9,6955,-0.188502405452935,-0.055232826395648,-0.00378647486143113,0.0745378730071865,"Canopy"
"314","STEI_011",348,"D05","STEI",45.804609,-90.074551,6,19,0.488362453569274,0.721640024334682,0.0135649864143298,1.01939091113757,0.876237623762376,478.781145673559,1.5951530276855,0.930693069306931,102.980049408304,1.27525401645143,0.881188118811881,"deciduousForest",522,38.5,18.25,888.3,12.5551086956522,15.1667934782609,383.96,63.97325436,13.68957887,0.999998836,16.1917657,67920,99328,619665,19590,0.3574268,0.5401372,0.5977463,0.710965,87023,63072,39557,8980,5223,3386,43,419,806503,2.80823192202161,0.926262837513696,13.9323548803347,8.2666772473258,29.56889187021,0.4234142,12,19503,-0.183961285375741,-0.013305614111515,0.0735073985453449,0.066631819006522,"Canopy"
"315","STEI_013",349,"D05","STEI",45.79292,-90.073424,4,18,0.494337642153901,0.71292963424613,0.00546091156645828,-0.331759560115856,0.5,400.541120593011,-0.760163507606976,0.297029702970297,89.0028798089217,-0.15866613348266,0.435643564356436,"deciduousForest",520.7,38.5,18.25,893.1,12.5360869565217,15.1833695652174,382.19,28.6868831,13.64558956,0.999998793,18.98098285,21076,90151,592753,13377,0.4032639,0.6750372,0.8353456,0.7585197,31596,43331,19792,4509,3311,2418,298,206,717357,2.72053055121301,0.9116989440289,18.6809971516571,8.32667695443134,31.123276137265,0.3368245,1,8682,-0.17812830976685,-0.0121481815779089,-0.0363008052431052,0.138224680377596,"Canopy"
"316","STEI_019",350,"D05","STEI",45.831696,-90.073608,9,21,0.480428866015345,0.774998366619104,0.00745108528384689,-0.417319892097539,0.49009900990099,299.246614319605,-0.703994326671859,0.267326732673267,88.6112734333594,-0.499216928424611,0.306930693069307,"mixedForest",493.2,38.5,18.35,866.4,12.5326086956522,15.2380434782609,379.05,22.46683614,13.14368631,0.999997643,5.152216707,349189,249304,28716,0,0.6229723,0.6906444,0.6833807,NA,68255,61144,14969,0,1374,1490,430,0,627209,2.65413273666962,0.911694850229162,20.2776013496399,7.19361488754147,18.58885953486,0.3133157,24,28156,-0.119824723742311,-0.192254999642645,0.0596562860838013,0.166025344506915,"Subcanopy"
"317","STEI_032",352,"D05","STEI",45.786977,-90.116586,6,19,0.488007608169058,0.708511644228547,0.0175552977971516,1.50494729514637,0.945544554455445,329.547158194541,-0.509495154832337,0.366336633663366,80.8866413263465,-1.04528279414898,0.148514851485149,"deciduousForest",520.1,38.7,18.15,887.7,12.4836956521739,15.1917391304348,379.05,29.64164461,13.60497628,0.999998723,15.04351095,32555,273322,431979,2394,0.4166605,0.5875441,0.6344968,0.6732118,43761,81569,59980,1305,3321,1399,385,92,740250,2.91528960584821,0.935512733486239,10.742735579458,3.81046943600135,21.9879770347855,0.2751416,4,11500,-0.141328931923631,-0.0359662428601467,-0.00352208918026377,0.0966136428431336,"Canopy"
"318","STEI_033",353,"D05","STEI",45.793307,-90.063484,5,18,0.485026979300554,0.770412967855339,0.00468713846644746,-0.74483953172461,0.222772277227723,551.160194605279,0.241505360529534,0.613861386138614,101.037048055334,-0.0607878189927816,0.465346534653465,"woodyWetlands",504.3,38.6,18.25,888.8,12.5273913043478,15.2161956521739,383.17,33.25641121,12.85984785,0.999997114,5.813156614,117820,244671,35358,0,0.4696336,0.7827833,0.6902633,NA,89810,42243,16876,0,4078,243,743,0,397849,2.84051241615924,0.93447385635906,10.3736856409884,10.1882875161179,20.0377530168481,0.7013698,2698,55474,-0.220588742329145,0.0574053188953514,0.0234739921681992,0.143052554360893,"Subcanopy"
"319","STER_005",356,"D10","STER",40.460659,-103.033324,7,21,0.520852515142911,0.497281218262376,0.0128401519548144,-0.10108134444688,0.559405940594059,652.600957635191,-0.548478904686894,0.316831683168317,101.048708926756,-0.11861890982482,0.455445544554455,"cultivatedCrops",1363.6,39.5,20.85,490.2,17.0166304347826,19.2809239130435,149.66,0.00284282,12.76840853,0.999996535,0.063963242,3011,0,0,0,0.006537486,NA,NA,NA,11194,0,0,0,2631,0,0,0,3011,0,0,0,0,0,0.006537486,2631,11194,0.475620399174687,-0.394114732294634,-0.376423265178941,0.047809997895728,"Understory"
"320","STER_027",357,"D10","STER",40.480827,-103.018821,4,17,0.531379835321794,0.547512477673863,0.0149182019559319,0.71826032210241,0.816831683168317,822.052042955905,1.23957379256296,0.930693069306931,118.776764713951,1.72171146965865,0.96039603960396,"cultivatedCrops",1368.4,39.4,20.85,490.6,17.0251086956522,19.2689673913043,150.4,0.003662285,12.52392152,0.999994898,0.059192411,2041,0,0,0,0.1251293,NA,NA,NA,5944,0,0,0,1253,0,0,0,2041,0.242249503783181,0.122687262898911,3773.12737101089,0,86.8691817736404,0.1251293,1253,5944,0.22454580161703,-0.262388298300961,-0.204321778730352,0.0665905054208808,"Understory"
"321","STER_028",358,"D10","STER",40.473273,-103.018333,8,21,0.530560905859514,0.534833900527684,0.00544400509116613,-1.45554173980179,0.0940594059405941,667.309469152767,0.540099753681325,0.712871287128713,103.985715506096,0.39238934067274,0.663366336633663,"cultivatedCrops",1359.6,39.4,20.85,489.4,17.0251086956522,19.2689673913043,150.4,0.007187457,12.47669007,0.99999357,0.06585268,3430,0,0,0,0.2317608,NA,NA,NA,7203,0,0,0,1500,0,0,0,3430,0.23428482501508,0.117506311145866,3824.93688854134,0,87.4635568513119,0.2317608,1500,7203,0.200361563874872,-0.323551731339916,-0.171867391168423,0.0146284655013666,"Understory"
"322","STER_029",359,"D10","STER",40.468561,-103.011749,6,21,0.51348765465635,0.51478504595892,0.0244621702851926,2.13773593934673,0.965346534653465,650.396620135565,0.912873547131988,0.782178217821782,119.249710863877,1.54748591296217,0.930693069306931,"cultivatedCrops",1353.3,39.4,20.85,487,17.0296739130435,19.2932065217391,149.68,0.004550337,12.70133527,0.999995538,0.062999605,3166,0,0,0,0.1181913,NA,NA,NA,9093,0,0,0,1904,0,0,0,3166,0.292978181235491,0.157063620934527,3429.36379065473,0,82.8174352495262,0.1181913,1904,9093,0.251716881122206,-0.320305147539193,-0.222541384291044,0.0703147285158564,"Understory"
"323","STER_032",360,"D10","STER",40.472029,-103.025102,5,20,0.530221800354362,0.510859861158962,0.017830539134134,1.18975208176093,0.905940594059406,617.75378768026,1.84253663265824,0.95049504950495,121.870139745402,1.82197701484558,0.97029702970297,"cultivatedCrops",1362.6,39.4,20.85,489.4,17.0421739130435,19.260652173913,151.34,0.002576681,12.62664258,0.999996008,0.060686347,1763,0,0,0,0.008812072,NA,NA,NA,6467,0,0,0,1548,0,0,0,1763,0,0,0,0,0,0.008812072,1548,6467,0.388237468335347,-0.346267074182629,-0.301827927874268,0.0619330755099899,"Understory"
"324","STER_033",361,"D10","STER",40.47639,-103.011866,3,16,0.531857755361854,0.552059944459797,0.0154869428276358,1.34579359899206,0.935643564356436,664.025395647541,1.56805539178029,0.910891089108911,117.073422661389,1.46178706376013,0.930693069306931,"cultivatedCrops",1356.6,39.4,20.85,488.3,17.0251086956522,19.2689673913043,150.4,0.002869062,12.7376438,0.999996398,0.06346998,2686,0,0,0,0.01544965,NA,NA,NA,9753,0,0,0,2288,0,0,0,2686,0.0266025648312029,0.0081570749075901,4918.4292509241,0,99.180938198064,0.01544965,2288,9753,0.570963230155419,-0.405951473300065,-0.438771007467473,0.0572711209910909,"Understory"
"325","TALL_001",362,"D08","TALL",32.977035,-87.431143,7,19,0.510141536749985,0.821135950945432,0.0151715740599698,0.958152907915565,0.846534653465347,565.646834257793,-0.840882430791892,0.198019801980198,89.0929540625786,-1.19265520467666,0.158415841584158,"deciduousForest",93.5,29.5,8.95,1483.6,11.1167391304348,24.3013043478261,487.89,110.1533921,13.43077369,0.999998445,17.27608386,70796,128067,281126,196725,0.3642228,0.5463125,0.5611334,0.7366516,87853,74900,85571,49303,4995,3006,874,562,676714,3.42623599114132,0.963105528162014,3.19145073864927,7.02527212382188,16.3154597067594,0.4351139,83,30880,-0.533098305024709,0.0536249706038675,0.219243397294948,0.039617145288874,"Canopy"
"326","TALL_002",363,"D08","TALL",32.921931,-87.428923,5,18,0.51405664757435,0.791577628527399,0.0107887917386206,0.241119164477134,0.628712871287129,541.102570634381,-2.58789220317456,0.0099009900990099,83.0473041679462,-2.22919185056899,0.0198019801980198,"mixedForest",114.8,29.4,9.05,1509.5,11.0691304347826,24.181847826087,551.66,100.3158003,13.56967362,0.999998604,15.38624379,92178,250341,282150,159470,0.3952521,0.5421905,0.5886202,0.7928105,91930,90518,81412,32518,4941,1704,971,476,784139,3.51822217625594,0.967508144418476,2.33400758165947,6.12531706750972,13.5088294294762,0.3355671,26,24362,-0.290582416707722,0.0817458464844158,-0.0115686717713687,0.145768829032307,"Canopy"
"327","TALL_004",364,"D08","TALL",32.959477,-87.431536,9,19,0.503692807124344,0.853539513633639,0.00891596263218059,-0.402227202453306,0.400990099009901,445.991092683635,-3.37834377712509,0.0099009900990099,68.0820391268469,-3.27461508403877,0.0099009900990099,"evergreenForest",115,29.4,8.95,1511.8,11.0595652173913,24.1747826086957,505.44,99.17633798,13.16175098,0.999997943,10.62999311,125317,110187,263246,45317,0.2967621,0.5314374,0.6869736,0.7630521,131791,68427,62085,16393,3711,3091,682,401,544067,2.99715681497545,0.924021319285176,13.2467513352102,21.0170806169093,32.3254305076397,0.4533172,460,68821,-0.543825014085491,-0.00647596850458666,0.0454743310526445,-0.144537358627601,"Canopy"
"328","TALL_006",365,"D08","TALL",32.900009,-87.445894,9,21,0.501612972951201,0.882356632367872,0.0168209150616727,0.86957149511534,0.816831683168317,746.870614111045,-0.687831768165561,0.277227722772277,95.0203171468712,-1.05566540300965,0.168316831683168,"evergreenForest",111.7,29.3,9.05,1478.6,11.0834782608696,24.2108695652174,534.11,111.7662762,13.0110781,0.999997537,10.76990692,140189,89238,189600,74086,0.4699782,0.6457021,0.6169891,0.7033399,96198,42341,70736,31313,4004,1803,1277,899,493113,3.2964608704901,0.953514428316924,5.45129248902482,8.84503146337655,20.0728839028782,0.620871,687,60541,-0.783502719773487,0.238438735153353,0.230282779459745,-0.159210547337468,"Canopy"
"329","TALL_009",366,"D08","TALL",32.89973,-87.40818,12,20,0.487689798827881,0.863356140560782,0.00605471530200775,-0.987423096126904,0.163366336633663,689.727326441952,-1.2209455234928,0.099009900990099,86.809697174998,-0.805616344181483,0.237623762376238,"evergreenForest",94,29.2,9.05,1493.3,11.0985869565217,24.226902173913,550.59,83.77710745,13.08639119,0.999997702,10.00750849,81356,202948,168247,35348,0.3383739,0.5937503,0.6567432,0.8352284,98790,77498,58331,6749,5215,2059,1480,161,487899,3.30759361387072,0.955541745328903,5.04820017085928,9.94222164833296,19.1756900506047,0.5530351,870,70526,-1.44255377519856,0.296739803399759,0.0569693606362897,0.0109940020644771,"Canopy"
"330","TALL_010",367,"D08","TALL",32.92658,-87.41866,12,22,0.48981218263664,0.803491214186247,0.013479396477657,0.203409780899376,0.618811881188119,693.666275418826,-0.852750437534595,0.227722772277228,89.248225346746,-0.635928651891235,0.257425742574257,"deciduousForest",127.8,29.3,8.95,1517.9,11.0530434782609,24.1473913043478,549.07,101.21274,13.2644597,0.999998147,13.00068025,106874,138501,268469,86393,0.3547504,0.534005,0.600958,0.7583234,112123,78546,78922,30516,4462,2765,1032,574,600237,3.21142583059245,0.947012139696515,7.19653543748928,14.3966466579035,23.6373299213477,0.3850527,78,49183,-0.801747005185786,0.106267869961192,0.153662446805116,0.0403379250516019,"Canopy"
"331","TALL_011",368,"D08","TALL",32.955423,-87.4085,11,20,0.482496738603923,0.819073041845901,0.0185706088151262,1.34579992609232,0.896039603960396,752.034710460771,0.40558532499749,0.683168316831683,95.9795826402661,0.523103956996429,0.742574257425743,"deciduousForest",76.1,29.4,8.95,1504.4,11.1097826086957,24.270652173913,522.77,90.6709285,13.50490881,0.999998558,19.42200946,50169,141401,297057,218628,0.43927,0.5514732,0.5665743,0.7361571,58504,78346,83248,50010,3882,2814,912,730,707255,3.49017835475552,0.965758219395066,2.77836670447802,3.58809764512093,12.672515570763,0.3153822,23,25194,-0.405779174300847,-0.0852195210075934,0.146689806829021,-0.200633965499947,"Canopy"
"332","TALL_012",369,"D08","TALL",32.917336,-87.397219,7,19,0.50446360411328,0.752629082046162,0.00874186661332343,-0.349232344026968,0.46039603960396,682.721538160686,-0.532184933793016,0.306930693069307,85.7739778535178,-0.706296333718597,0.198019801980198,"mixedForest",135,29.2,8.95,1509.8,11.025652173913,24.0846739130435,546.08,124.7013661,12.9750689,0.999997543,11.50760641,61142,71328,209305,93172,0.3111373,0.5732132,0.6850908,0.7545626,88978,47871,59767,29518,6427,2077,425,556,434947,3.2407128929337,0.952451415316815,5.70043268226623,10.5380655574127,22.8253097503834,0.7693551,2323,43359,-0.375284191663212,-0.00648569097408016,0.0697914832348179,0.228792968500268,"Canopy"
"333","TALL_013",370,"D08","TALL",32.884529,-87.45275,11,22,0.502853994881987,0.863109706537623,0.0207063164036696,1.20298258025088,0.836633663366337,673.34743912254,-1.24799128167091,0.128712871287129,83.5825599979344,-1.3820549304468,0.108910891089109,"evergreenForest",116.4,29.2,9.05,1455.4,11.0210869565217,24.0803260869565,566.53,125.0720112,13.28991991,0.999998185,13.08610567,159326,71802,259754,130532,0.4162079,0.5604524,0.6289939,0.7659488,111840,49368,73392,33190,3429,2525,869,640,621414,3.21451038475812,0.947532424142215,7.06681911965509,10.4093245404835,23.9558490796796,0.5656884,347,51757,-1.01777333617086,0.256497625940335,0.0466656786320135,-0.151961083620978,"Canopy"
"334","TALL_015",371,"D08","TALL",32.917541,-87.438016,8,20,0.500850899224798,0.83042075566586,0.0169954267487831,1.35378839481955,0.945544554455445,708.873985099009,-0.868892283052311,0.217821782178218,88.7015861727093,-0.70498650057495,0.247524752475248,"deciduousForest",113,29.3,8.95,1506.7,11.0290217391304,24.0995108695652,534.89,89.05751113,13.4973329,0.999998508,13.62343677,85426,254372,301770,89357,0.3195431,0.5661917,0.6321037,0.7779284,107291,85781,72584,24196,5015,1683,684,502,730925,3.38975449737711,0.961449906539018,3.64149512083178,8.12285802236892,16.4157745322708,0.4952473,154,30160,-0.989631512847983,0.406470932566799,-0.0187571979523304,0.100659972898582,"Canopy"
"335","TALL_017",372,"D08","TALL",32.90975,-87.408604,8,18,0.499490941517482,0.820217236875951,0.017156071565642,1.76787080826965,0.945544554455445,716.0137441454,-0.986097538071124,0.178217821782178,85.8198925158952,-1.04629436094844,0.158415841584158,"mixedForest",113.3,29.3,8.95,1503.6,11.0691304347826,24.1717391304348,550.35,111.79528,13.2905057,0.999998174,12.96681492,99997,141653,257965,105622,0.3682953,0.5755437,0.6254349,0.775118,103199,71144,74137,30134,4438,2358,818,523,605237,3.38736446290289,0.959627183316279,4.03982753029192,10.8897836715204,19.8594930580913,0.6237089,663,45006,-0.752518467470094,0.121290224399705,0.110249110251869,0.0553975351337933,"Canopy"
"336","TALL_018",373,"D08","TALL",32.915565,-87.387862,7,18,0.49574575868108,0.834941813151921,0.0111397001243774,0.21528348285686,0.678217821782178,899.233492337319,-0.101829623126933,0.465346534653465,90.7867747752444,-0.774898531387614,0.277227722772277,"evergreenForest",131.7,29.4,9.05,1510.7,11.0560869565217,24.1425,538.25,123.8900976,13.3996273,0.999998372,14.23589015,119800,167940,237465,176024,0.310906,0.6159999,0.6074408,0.7676453,126975,70572,77174,41290,3886,2032,1608,470,701229,3.34787297110758,0.953579618060029,5.51002539830201,13.088448994551,25.2881726226383,0.2704236,14,32500,-1.04317621380863,0.111541947182734,0.0474286723798404,-0.0776817439565123,"Canopy"
"337","TALL_025",374,"D08","TALL",32.899062,-87.394814,10,17,0.493898018566442,0.84846711459878,0.00566260100797039,-0.781415209877778,0.212871287128713,735.288142973033,-1.28400669499479,0.099009900990099,83.7938475055688,-1.54906587379995,0.0792079207920792,"mixedForest",133.3,29.3,9.05,1500.3,11.0691304347826,24.1633695652174,553.09,148.5029557,12.97440493,0.99999745,12.79318477,85164,100227,160999,115330,0.4149211,0.6516367,0.6658951,0.7731039,84106,45700,59179,30196,5660,1912,953,530,461720,3.53314462634787,0.962217912747614,3.565101515023,10.7361604435589,18.2710300615091,0.687562,1147,54883,-0.883477029699561,0.108156333027173,-0.0759087292201259,-0.0351032310352159,"Canopy"
